ID,oliver,meyers,colbert,sambee,hannity,carlson,maddow,tapper,cooper,lindsay,cruz,mitch,paulryan,berie,warren,kamala,beto,ratedogs,rowling,james,elonmusk
293843854.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.1537e+17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.56592e+17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586485682.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1270901954.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
327648121.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
576702456.0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0
299465536.0,1,0,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1
292062340.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450329349.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3268288225.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
29487010.0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
627581040.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.34452e+17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1468892066.0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
4691169630.0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
474054440.0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
262820043.0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0
8.04104e+17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522034608.0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
8.18467e+17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14192541.0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
328805554.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290667859.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26586949.0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
2468651263.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2911406748.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61669810.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3730896013.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363091465.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
392943509.0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2264549539.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
159275064.0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
1194922280.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608584256.0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
20417185.0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1
4250398349.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.04744e+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1380404268.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
1.03142e+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453507246.0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
20469548.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1968191983.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19137131.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.72918e+17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
861202278.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.1347e+17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4704357987.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435535903.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368645056.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2898159860.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.80171e+17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.15021e+17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58939016.0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0
1364397091.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19515341.0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
8.71122e+17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401674554.0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
282091676.0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
33386931.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234872678.0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
260404909.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1923574478.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1410008599.0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
92458697.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550616018.0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1
8.7365e+17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1327501807.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
435315424.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3963855317.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33530593.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48283457.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8.64975e+17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375864094.0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
541136005.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.51841e+17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.36014e+17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117904412.0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
503167978.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
751666272.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1470044659.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.70314e+17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154384963.0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1903876099.0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
242064242.0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
9.27744e+17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
876540758.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306000975.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209136299.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23936584.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2967591638.0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
20445251.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350042855.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1263002017.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
195842602.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135663768.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
576503971.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8.27627e+17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.09281e+17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.8878e+17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.55988e+17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.00143e+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.06197e+17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1287305623.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16219713.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.0963e+17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3307704849.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
199980275.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44537601.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3075234376.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43803806.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.12806e+17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415855787.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2829134533.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8.72331e+17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.14288e+17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14182588.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.93623e+17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29819873.0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
792766296.0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
2439068875.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.42332e+17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2177167210.0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8.00108e+17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1455520838.0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
7.56888e+17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248381689.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230136734.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2627858171.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62711948.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
2861487637.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513920057.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9.54475e+17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261911765.0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
15398908.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
214715289.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347552091.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260253261.0,0,0,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1
854997938.0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
142474115.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4228739253.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
33292166.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1235134735.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1287618157.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
7.84924e+17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.04137e+17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3138639521.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.80903e+17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
717057272.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
230674565.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.04525e+17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1920902216.0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
9.89485e+17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2878707997.0,1,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
117140532.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
169499951.0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
217509643.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1441987260.0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1
8.34025e+17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.84209e+17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4860532110.0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29812220.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2607962928.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9.34154e+17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.09942e+17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2352626357.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.87771e+17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198048101.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4085864957.0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2469306306.0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
380605906.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
37560752.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1921855711.0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1
3312415883.0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
356501573.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397858336.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
49497227.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1951773284.0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
7.22264e+17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365286256.0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1
7.13824e+17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.85333e+17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197862420.0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
7.84559e+17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39161389.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0
8.18837e+17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
926826120.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.30989e+17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3834697965.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.00166e+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.4902e+17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.02787e+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.02183e+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299319147.0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
1.00806e+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302891701.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
26849998.0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
9.99352e+17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1518466440.0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2716100047.0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
9.70178e+17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234572080.0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
20116444.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.09929e+17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74239341.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424514818.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
448522825.0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
4552728017.0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1
729605804.0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0
37998036.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.29829e+17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2464751621.0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0
22013202.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22630463.0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
7.6177e+17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96144833.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40143960.0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2581274741.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1432331317.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
26093411.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149390176.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3012973231.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
330432697.0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2202480553.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3022556831.0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0
400689403.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
37762914.0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0
45465571.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
547624089.0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1
7.22771e+17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4063993823.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
55131787.0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
1.0554e+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2850231413.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2148025963.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1583338284.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1.00695e+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3306008871.0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
15504954.0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1
955961114.0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1240479372.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.70799e+17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625803999.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
8.27713e+17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343071287.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170716826.0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
312131107.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
